humanSusceptibleNumber,humanExposureNumber,humanAsymptomaticNumber,humanInfectNumber,humanRecoverNumber
178.6983194,212.6002056,96.10128386,192.2025677,320.281448
178.6983194,212.6002056,96.10128386,192.2025677,320.281448
178.6983194,212.6002056,96.10128386,192.2025677,320.281448
178.6983194,212.6002056,96.10128386,192.2025677,320.281448
178.6961613,212.6149877,96.09738362,192.1947672,320.2818796
178.6961613,212.6149877,96.09738362,192.1947672,320.2818796
178.6961613,212.6149877,96.09738362,192.1947672,320.2818796
178.6961613,212.6149877,96.09738362,192.1947672,320.2818796
178.6961613,212.6149877,96.09738362,192.1947672,320.2818796
178.7048165,212.6189044,96.09360303,192.1872061,320.2821809
178.7048165,212.6189044,96.09360303,192.1872061,320.2821809
178.7048165,212.6189044,96.09360303,192.1872061,320.2821809
178.7048165,212.6189044,96.09360303,192.1872061,320.2821809
178.7048165,212.6189044,96.09360303,192.1872061,320.2821809
178.7120386,212.6239509,96.08995031,192.1799006,320.2823575
178.7120386,212.6239509,96.08995031,192.1799006,320.2823575
178.7120386,212.6239509,96.08995031,192.1799006,320.2823575
178.7120386,212.6239509,96.08995031,192.1799006,320.2823575
178.7120386,212.6239509,96.08995031,192.1799006,320.2823575
178.7372398,212.6115743,96.08625683,192.1725137,320.2824091
178.7372398,212.6115743,96.08625683,192.1725137,320.2824091
178.7372398,212.6115743,96.08625683,192.1725137,320.2824091
178.7372398,212.6115743,96.08625683,192.1725137,320.2824091
178.7723696,212.5899473,96.08243535,192.1648707,320.2823329
178.7723696,212.5899473,96.08243535,192.1648707,320.2823329
178.7723696,212.5899473,96.08243535,192.1648707,320.2823329
178.7723696,212.5899473,96.08243535,192.1648707,320.2823329
178.7723696,212.5899473,96.08243535,192.1648707,320.2823329
178.8293933,212.5479032,96.07829412,192.1565882,320.2821194
178.8293933,212.5479032,96.07829412,192.1565882,320.2821194
178.8293933,212.5479032,96.07829412,192.1565882,320.2821194
178.8293933,212.5479032,96.07829412,192.1565882,320.2821194
178.8293933,212.5479032,96.07829412,192.1565882,320.2821194
178.874267,212.5185086,96.07396038,192.1479208,320.2817635
178.874267,212.5185086,96.07396038,192.1479208,320.2817635
178.874267,212.5185086,96.07396038,192.1479208,320.2817635
178.874267,212.5185086,96.07396038,192.1479208,320.2817635
178.874267,212.5185086,96.07396038,192.1479208,320.2817635
178.9445261,212.4655621,96.06921387,192.1384277,320.281253
178.9445261,212.4655621,96.06921387,192.1384277,320.281253
178.9445261,212.4655621,96.06921387,192.1384277,320.281253
178.9445261,212.4655621,96.06921387,192.1384277,320.281253
178.9445261,212.4655621,96.06921387,192.1384277,320.281253
179.0141434,212.4145664,96.06408189,192.1281638,320.2805765
179.0141434,212.4145664,96.06408189,192.1281638,320.2805765
179.0141434,212.4145664,96.06408189,192.1281638,320.2805765
179.0141434,212.4145664,96.06408189,192.1281638,320.2805765
179.0787598,212.3696154,96.05863015,192.1172603,320.2797251
179.0787598,212.3696154,96.05863015,192.1172603,320.2797251
179.0787598,212.3696154,96.05863015,192.1172603,320.2797251
179.0787598,212.3696154,96.05863015,192.1172603,320.2797251
179.0787598,212.3696154,96.05863015,192.1172603,320.2797251
179.1482533,212.3210935,96.05283139,192.1056628,320.2786889
179.1482533,212.3210935,96.05283139,192.1056628,320.2786889
179.1482533,212.3210935,96.05283139,192.1056628,320.2786889
179.1482533,212.3210935,96.05283139,192.1056628,320.2786889
179.1482533,212.3210935,96.05283139,192.1056628,320.2786889
179.2144345,212.2769099,96.04673425,192.0934685,320.2774598
179.2144345,212.2769099,96.04673425,192.0934685,320.2774598
179.2144345,212.2769099,96.04673425,192.0934685,320.2774598
179.2144345,212.2769099,96.04673425,192.0934685,320.2774598
179.2144345,212.2769099,96.04673425,192.0934685,320.2774598
179.2628054,212.2507732,96.0405169,192.0810338,320.2760358
179.2628054,212.2507732,96.0405169,192.0810338,320.2760358
179.2628054,212.2507732,96.0405169,192.0810338,320.2760358
179.2628054,212.2507732,96.0405169,192.0810338,320.2760358
179.2628054,212.2507732,96.0405169,192.0810338,320.2760358
179.3046154,212.2314241,96.03424654,192.0684931,320.274417
179.3046154,212.2314241,96.03424654,192.0684931,320.274417
179.3046154,212.2314241,96.03424654,192.0684931,320.274417
179.3046154,212.2314241,96.03424654,192.0684931,320.274417
179.3463002,212.2125222,96.02792853,192.0558571,320.2726038
179.3463002,212.2125222,96.02792853,192.0558571,320.2726038
179.3463002,212.2125222,96.02792853,192.0558571,320.2726038
179.3463002,212.2125222,96.02792853,192.0558571,320.2726038
179.3463002,212.2125222,96.02792853,192.0558571,320.2726038
179.3832105,212.1984901,96.02161026,192.0432205,320.2705981
179.3832105,212.1984901,96.02161026,192.0432205,320.2705981
179.3832105,212.1984901,96.02161026,192.0432205,320.2705981
179.3832105,212.1984901,96.02161026,192.0432205,320.2705981
179.3832105,212.1984901,96.02161026,192.0432205,320.2705981
179.4126624,212.1917497,96.01536118,192.0307224,320.2684041
179.4126624,212.1917497,96.01536118,192.0307224,320.2684041
179.4126624,212.1917497,96.01536118,192.0307224,320.2684041
179.4126624,212.1917497,96.01536118,192.0307224,320.2684041
179.4126624,212.1917497,96.01536118,192.0307224,320.2684041
179.427384,212.1990347,96.00931341,192.0186268,320.2660305
179.427384,212.1990347,96.00931341,192.0186268,320.2660305
179.427384,212.1990347,96.00931341,192.0186268,320.2660305
179.427384,212.1990347,96.00931341,192.0186268,320.2660305
179.427384,212.1990347,96.00931341,192.0186268,320.2660305
179.3972727,212.2486701,96.00386604,192.0077321,320.2634991
179.3972727,212.2486701,96.00386604,192.0077321,320.2634991
179.3972727,212.2486701,96.00386604,192.0077321,320.2634991
179.3972727,212.2486701,96.00386604,192.0077321,320.2634991
179.3567736,212.3066004,95.99908538,191.9981708,320.2608336
179.3567736,212.3066004,95.99908538,191.9981708,320.2608336
179.3567736,212.3066004,95.99908538,191.9981708,320.2608336
179.3567736,212.3066004,95.99908538,191.9981708,320.2608336
179.3567736,212.3066004,95.99908538,191.9981708,320.2608336
179.315688,212.3632601,95.99494526,191.9898905,320.2580568
179.315688,212.3632601,95.99494526,191.9898905,320.2580568
179.315688,212.3632601,95.99494526,191.9898905,320.2580568
179.315688,212.3632601,95.99494526,191.9898905,320.2580568
179.315688,212.3632601,95.99494526,191.9898905,320.2580568
179.2761764,212.4166434,95.99140095,191.9828019,320.2551896
179.2761764,212.4166434,95.99140095,191.9828019,320.2551896
179.2761764,212.4166434,95.99140095,191.9828019,320.2551896
179.2761764,212.4166434,95.99140095,191.9828019,320.2551896
179.2761764,212.4166434,95.99140095,191.9828019,320.2551896
179.2326936,212.4721499,95.98846011,191.9769202,320.252253
179.2326936,212.4721499,95.98846011,191.9769202,320.252253
179.2326936,212.4721499,95.98846011,191.9769202,320.252253
179.2326936,212.4721499,95.98846011,191.9769202,320.252253
179.2326936,212.4721499,95.98846011,191.9769202,320.252253
179.1824321,212.5324144,95.98615529,191.9723106,320.249269
179.1824321,212.5324144,95.98615529,191.9723106,320.249269
179.1824321,212.5324144,95.98615529,191.9723106,320.249269
179.1824321,212.5324144,95.98615529,191.9723106,320.249269
179.1372687,212.5859943,95.98440942,191.9688188,320.2462566
179.1372687,212.5859943,95.98440942,191.9688188,320.2462566
179.1372687,212.5859943,95.98440942,191.9688188,320.2462566
179.1372687,212.5859943,95.98440942,191.9688188,320.2462566
179.1372687,212.5859943,95.98440942,191.9688188,320.2462566
179.0917487,212.6382987,95.98319854,191.9663971,320.243234
179.0917487,212.6382987,95.98319854,191.9663971,320.243234
179.0917487,212.6382987,95.98319854,191.9663971,320.243234
179.0917487,212.6382987,95.98319854,191.9663971,320.243234
179.0917487,212.6382987,95.98319854,191.9663971,320.243234
179.0509997,212.6844902,95.98245315,191.9649063,320.2402168
179.0509997,212.6844902,95.98245315,191.9649063,320.2402168
179.0509997,212.6844902,95.98245315,191.9649063,320.2402168
179.0509997,212.6844902,95.98245315,191.9649063,320.2402168
179.0509997,212.6844902,95.98245315,191.9649063,320.2402168
179.0091119,212.730393,95.98216066,191.9643213,320.23722
179.0091119,212.730393,95.98216066,191.9643213,320.23722
179.0091119,212.730393,95.98216066,191.9643213,320.23722
179.0091119,212.730393,95.98216066,191.9643213,320.23722
179.0091119,212.730393,95.98216066,191.9643213,320.23722
178.9740109,212.7684711,95.98223699,191.964474,320.2342557
178.9740109,212.7684711,95.98223699,191.964474,320.2342557
178.9740109,212.7684711,95.98223699,191.964474,320.2342557
178.9740109,212.7684711,95.98223699,191.964474,320.2342557
178.9456818,212.7989721,95.9826022,191.9652044,320.2313332
178.9456818,212.7989721,95.9826022,191.9652044,320.2313332
178.9456818,212.7989721,95.9826022,191.9652044,320.2313332
178.9456818,212.7989721,95.9826022,191.9652044,320.2313332
178.9456818,212.7989721,95.9826022,191.9652044,320.2313332
178.940283,212.8067058,95.98303335,191.9660667,320.2284543
178.940283,212.8067058,95.98303335,191.9660667,320.2284543
178.940283,212.8067058,95.98303335,191.9660667,320.2284543
178.940283,212.8067058,95.98303335,191.9660667,320.2284543
178.940283,212.8067058,95.98303335,191.9660667,320.2284543
178.9459791,212.8036094,95.98342591,191.9668518,320.2256173
178.9459791,212.8036094,95.98342591,191.9668518,320.2256173
178.9459791,212.8036094,95.98342591,191.9668518,320.2256173
178.9459791,212.8036094,95.98342591,191.9668518,320.2256173
178.9459791,212.8036094,95.98342591,191.9668518,320.2256173
178.975922,212.7774364,95.98356091,191.9671218,320.2228131
178.975922,212.7774364,95.98356091,191.9671218,320.2228131
178.975922,212.7774364,95.98356091,191.9671218,320.2228131
178.975922,212.7774364,95.98356091,191.9671218,320.2228131
178.975922,212.7774364,95.98356091,191.9671218,320.2228131
179.0097325,212.7482815,95.9834154,191.9668308,320.2200322
179.0097325,212.7482815,95.9834154,191.9668308,320.2200322
179.0097325,212.7482815,95.9834154,191.9668308,320.2200322
179.0097325,212.7482815,95.9834154,191.9668308,320.2200322
179.0496378,212.7140951,95.98294738,191.9658948,320.2172634
179.0496378,212.7140951,95.98294738,191.9658948,320.2172634
179.0496378,212.7140951,95.98294738,191.9658948,320.2172634
179.0496378,212.7140951,95.98294738,191.9658948,320.2172634
179.0496378,212.7140951,95.98294738,191.9658948,320.2172634
179.0910317,212.6794066,95.98215887,191.9643177,320.2144961
179.0910317,212.6794066,95.98215887,191.9643177,320.2144961
179.0910317,212.6794066,95.98215887,191.9643177,320.2144961
179.0910317,212.6794066,95.98215887,191.9643177,320.2144961
179.0910317,212.6794066,95.98215887,191.9643177,320.2144961
179.1324533,212.6456152,95.98106519,191.9621304,320.21172
179.1324533,212.6456152,95.98106519,191.9621304,320.21172
179.1324533,212.6456152,95.98106519,191.9621304,320.21172
179.1324533,212.6456152,95.98106519,191.9621304,320.21172
179.1324533,212.6456152,95.98106519,191.9621304,320.21172
179.1669901,212.6192847,95.97974383,191.9594877,320.2089276
179.1669901,212.6192847,95.97974383,191.9594877,320.2089276
179.1669901,212.6192847,95.97974383,191.9594877,320.2089276
179.1669901,212.6192847,95.97974383,191.9594877,320.2089276
179.1669901,212.6192847,95.97974383,191.9594877,320.2089276
179.1846533,212.6097295,95.97835936,191.9567187,320.206117
179.1846533,212.6097295,95.97835936,191.9567187,320.206117
179.1846533,212.6097295,95.97835936,191.9567187,320.206117
179.1846533,212.6097295,95.97835936,191.9567187,320.206117
179.1926986,212.609545,95.97700236,191.9540047,320.2032892
179.1926986,212.609545,95.97700236,191.9540047,320.2032892
179.1926986,212.609545,95.97700236,191.9540047,320.2032892
179.1926986,212.609545,95.97700236,191.9540047,320.2032892
179.1926986,212.609545,95.97700236,191.9540047,320.2032892
179.2036926,212.606473,95.97564475,191.9512895,320.2004445
179.2036926,212.606473,95.97564475,191.9512895,320.2004445
179.2036926,212.606473,95.97564475,191.9512895,320.2004445
179.2036926,212.606473,95.97564475,191.9512895,320.2004445
179.2036926,212.606473,95.97564475,191.9512895,320.2004445
179.2272112,212.5914562,95.97417278,191.9483456,320.1975791
179.2272112,212.5914562,95.97417278,191.9483456,320.1975791
179.2272112,212.5914562,95.97417278,191.9483456,320.1975791
179.2272112,212.5914562,95.97417278,191.9483456,320.1975791
179.2272112,212.5914562,95.97417278,191.9483456,320.1975791
179.2570228,212.5707765,95.97253494,191.9450699,320.1946878
179.2570228,212.5707765,95.97253494,191.9450699,320.1946878
179.2570228,212.5707765,95.97253494,191.9450699,320.1946878
179.2570228,212.5707765,95.97253494,191.9450699,320.1946878
179.2570228,212.5707765,95.97253494,191.9450699,320.1946878
179.2701577,212.5665134,95.97089108,191.9417822,320.1917706
179.2701577,212.5665134,95.97089108,191.9417822,320.1917706
179.2701577,212.5665134,95.97089108,191.9417822,320.1917706
179.2701577,212.5665134,95.97089108,191.9417822,320.1917706
179.278755,212.5666135,95.96928287,191.9385657,320.188829
179.278755,212.5666135,95.96928287,191.9385657,320.188829
179.278755,212.5666135,95.96928287,191.9385657,320.188829
179.278755,212.5666135,95.96928287,191.9385657,320.188829
179.278755,212.5666135,95.96928287,191.9385657,320.188829
179.2673927,212.5856695,95.9678901,191.9357802,320.1858704
179.2673927,212.5856695,95.9678901,191.9357802,320.1858704
179.2673927,212.5856695,95.9678901,191.9357802,320.1858704
179.2673927,212.5856695,95.9678901,191.9357802,320.1858704
179.2673927,212.5856695,95.9678901,191.9357802,320.1858704
179.2473567,212.6123791,95.96678111,191.9335622,320.1829044
179.2473567,212.6123791,95.96678111,191.9335622,320.1829044
179.2473567,212.6123791,95.96678111,191.9335622,320.1829044
179.2473567,212.6123791,95.96678111,191.9335622,320.1829044
179.2473567,212.6123791,95.96678111,191.9335622,320.1829044
179.2343948,212.6315098,95.96587773,191.9317555,320.179938
179.2343948,212.6315098,95.96587773,191.9317555,320.179938
179.2343948,212.6315098,95.96587773,191.9317555,320.179938
179.2343948,212.6315098,95.96587773,191.9317555,320.179938
179.2343948,212.6315098,95.96587773,191.9317555,320.179938
179.2313577,212.6405627,95.96507964,191.9301593,320.1769746
179.2313577,212.6405627,95.96507964,191.9301593,320.1769746
179.2313577,212.6405627,95.96507964,191.9301593,320.1769746
179.2313577,212.6405627,95.96507964,191.9301593,320.1769746
179.2283077,212.6493091,95.9643817,191.9287634,320.1740175
179.2283077,212.6493091,95.9643817,191.9287634,320.1740175
179.2283077,212.6493091,95.9643817,191.9287634,320.1740175
179.2283077,212.6493091,95.9643817,191.9287634,320.1740175
179.2283077,212.6493091,95.9643817,191.9287634,320.1740175
179.2403428,212.6433537,95.96364177,191.9272835,320.1710654
179.2403428,212.6433537,95.96364177,191.9272835,320.1710654
179.2403428,212.6433537,95.96364177,191.9272835,320.1710654
179.2403428,212.6433537,95.96364177,191.9272835,320.1710654
179.2403428,212.6433537,95.96364177,191.9272835,320.1710654
179.2632948,212.6270884,95.96276255,191.9255251,320.1681135
179.2632948,212.6270884,95.96276255,191.9255251,320.1681135
179.2632948,212.6270884,95.96276255,191.9255251,320.1681135
179.2632948,212.6270884,95.96276255,191.9255251,320.1681135
179.2632948,212.6270884,95.96276255,191.9255251,320.1681135
179.3129759,212.5857046,95.96150777,191.9230155,320.1651493
179.3129759,212.5857046,95.96150777,191.9230155,320.1651493
179.3129759,212.5857046,95.96150777,191.9230155,320.1651493
179.3129759,212.5857046,95.96150777,191.9230155,320.1651493
179.3129759,212.5857046,95.96150777,191.9230155,320.1651493
179.4038146,212.5061133,95.95952146,191.9190429,320.1621485
179.4038146,212.5061133,95.95952146,191.9190429,320.1621485
179.4038146,212.5061133,95.95952146,191.9190429,320.1621485
179.4038146,212.5061133,95.95952146,191.9190429,320.1621485
179.4582472,212.4634514,95.95717078,191.9143416,320.1590994
179.4582472,212.4634514,95.95717078,191.9143416,320.1590994
179.4582472,212.4634514,95.95717078,191.9143416,320.1590994
179.4582472,212.4634514,95.95717078,191.9143416,320.1590994
179.4582472,212.4634514,95.95717078,191.9143416,320.1590994
179.4677128,212.4648168,95.95488273,191.9097655,320.1560045
179.4677128,212.4648168,95.95488273,191.9097655,320.1560045
179.4677128,212.4648168,95.95488273,191.9097655,320.1560045
179.4677128,212.4648168,95.95488273,191.9097655,320.1560045
179.4677128,212.4648168,95.95488273,191.9097655,320.1560045
179.5384241,212.407562,95.95209771,191.9041954,320.1528477
179.5384241,212.407562,95.95209771,191.9041954,320.1528477
179.5384241,212.407562,95.95209771,191.9041954,320.1528477
179.5384241,212.407562,95.95209771,191.9041954,320.1528477
179.5384241,212.407562,95.95209771,191.9041954,320.1528477
179.6536244,212.3093049,95.94843569,191.8968714,320.1496004
179.6536244,212.3093049,95.94843569,191.8968714,320.1496004
179.6536244,212.3093049,95.94843569,191.8968714,320.1496004
179.6536244,212.3093049,95.94843569,191.8968714,320.1496004
179.6536244,212.3093049,95.94843569,191.8968714,320.1496004
179.7935577,212.1900429,95.94371515,191.8874303,320.1462283
179.7935577,212.1900429,95.94371515,191.8874303,320.1462283
179.7935577,212.1900429,95.94371515,191.8874303,320.1462283
179.7935577,212.1900429,95.94371515,191.8874303,320.1462283
179.942569,212.0652972,95.93790622,191.8758124,320.1426962
179.942569,212.0652972,95.93790622,191.8758124,320.1426962
179.942569,212.0652972,95.93790622,191.8758124,320.1426962
179.942569,212.0652972,95.93790622,191.8758124,320.1426962
179.942569,212.0652972,95.93790622,191.8758124,320.1426962
180.0698316,211.9646572,95.93126144,191.8625229,320.1389779
180.0698316,211.9646572,95.93126144,191.8625229,320.1389779
180.0698316,211.9646572,95.93126144,191.8625229,320.1389779
180.0698316,211.9646572,95.93126144,191.8625229,320.1389779
180.0698316,211.9646572,95.93126144,191.8625229,320.1389779
180.1932759,211.8702712,95.92385803,191.8477161,320.1350501
180.1932759,211.8702712,95.92385803,191.8477161,320.1350501
180.1932759,211.8702712,95.92385803,191.8477161,320.1350501
180.1932759,211.8702712,95.92385803,191.8477161,320.1350501
180.1932759,211.8702712,95.92385803,191.8477161,320.1350501
180.2978393,211.7963326,95.91590674,191.8318135,320.1308965
180.2978393,211.7963326,95.91590674,191.8318135,320.1308965
180.2978393,211.7963326,95.91590674,191.8318135,320.1308965
180.2978393,211.7963326,95.91590674,191.8318135,320.1308965
180.2978393,211.7963326,95.91590674,191.8318135,320.1308965
180.3743862,211.7509678,95.90769125,191.8153825,320.1265106
180.3743862,211.7509678,95.90769125,191.8153825,320.1265106
180.3743862,211.7509678,95.90769125,191.8153825,320.1265106
180.3743862,211.7509678,95.90769125,191.8153825,320.1265106
180.432251,211.7244326,95.8993965,191.798793,320.121892
180.432251,211.7244326,95.8993965,191.798793,320.121892
180.432251,211.7244326,95.8993965,191.798793,320.121892
180.432251,211.7244326,95.8993965,191.798793,320.121892
180.432251,211.7244326,95.8993965,191.798793,320.121892
180.4715216,211.7161009,95.8911975,191.782395,320.1170463
180.4715216,211.7161009,95.8911975,191.782395,320.1170463
180.4715216,211.7161009,95.8911975,191.782395,320.1170463
180.4715216,211.7161009,95.8911975,191.782395,320.1170463
180.4715216,211.7161009,95.8911975,191.782395,320.1170463
180.4951501,211.7226347,95.88323382,191.7664676,320.1119837
180.4951501,211.7226347,95.88323382,191.7664676,320.1119837
180.4951501,211.7226347,95.88323382,191.7664676,320.1119837
180.4951501,211.7226347,95.88323382,191.7664676,320.1119837
180.4951501,211.7226347,95.88323382,191.7664676,320.1119837
180.5119273,211.7352217,95.87555814,191.7511163,320.1067158
180.5119273,211.7352217,95.87555814,191.7511163,320.1067158
180.5119273,211.7352217,95.87555814,191.7511163,320.1067158
180.5119273,211.7352217,95.87555814,191.7511163,320.1067158
180.5119273,211.7352217,95.87555814,191.7511163,320.1067158
180.5193462,211.75609,95.86824324,191.7364865,320.1012567
180.5193462,211.75609,95.86824324,191.7364865,320.1012567
180.5193462,211.75609,95.86824324,191.7364865,320.1012567
180.5193462,211.75609,95.86824324,191.7364865,320.1012567
180.5306228,211.7723962,95.86123807,191.7224761,320.0956188
180.5306228,211.7723962,95.86123807,191.7224761,320.0956188
180.5306228,211.7723962,95.86123807,191.7224761,320.0956188
180.5306228,211.7723962,95.86123807,191.7224761,320.0956188
180.5306228,211.7723962,95.86123807,191.7224761,320.0956188
180.5626446,211.7681522,95.85434037,191.7086807,320.0898072
180.5626446,211.7681522,95.85434037,191.7086807,320.0898072
180.5626446,211.7681522,95.85434037,191.7086807,320.0898072
180.5626446,211.7681522,95.85434037,191.7086807,320.0898072
180.5626446,211.7681522,95.85434037,191.7086807,320.0898072
180.6066637,211.7522935,95.84743725,191.6948745,320.0838238
180.6066637,211.7522935,95.84743725,191.6948745,320.0838238
180.6066637,211.7522935,95.84743725,191.6948745,320.0838238
180.6066637,211.7522935,95.84743725,191.6948745,320.0838238
180.6066637,211.7522935,95.84743725,191.6948745,320.0838238
180.6434767,211.743488,95.840596,191.681192,320.077672
180.6434767,211.743488,95.840596,191.681192,320.077672
180.6434767,211.743488,95.840596,191.681192,320.077672
180.6434767,211.743488,95.840596,191.681192,320.077672
180.6434767,211.743488,95.840596,191.681192,320.077672
180.664629,211.7496091,95.83395747,191.6679149,320.0713606
180.664629,211.7496091,95.83395747,191.6679149,320.0713606
180.664629,211.7496091,95.83395747,191.6679149,320.0713606
180.664629,211.7496091,95.83395747,191.6679149,320.0713606
180.6869353,211.7541805,95.82750263,191.6550053,320.0648971
180.6869353,211.7541805,95.82750263,191.6550053,320.0648971
180.6869353,211.7541805,95.82750263,191.6550053,320.0648971
180.6869353,211.7541805,95.82750263,191.6550053,320.0648971
180.6869353,211.7541805,95.82750263,191.6550053,320.0648971
180.7000285,211.7671494,95.82130757,191.6426151,320.0582917
180.7000285,211.7671494,95.82130757,191.6426151,320.0582917
180.7000285,211.7671494,95.82130757,191.6426151,320.0582917
180.7000285,211.7671494,95.82130757,191.6426151,320.0582917
180.7000285,211.7671494,95.82130757,191.6426151,320.0582917
180.7125006,211.7800802,95.81536644,191.6307329,320.0515543
180.7125006,211.7800802,95.81536644,191.6307329,320.0515543
180.7125006,211.7800802,95.81536644,191.6307329,320.0515543
180.7125006,211.7800802,95.81536644,191.6307329,320.0515543
180.7125006,211.7800802,95.81536644,191.6307329,320.0515543
180.7186578,211.7984167,95.80972537,191.6194507,320.0446963
180.7186578,211.7984167,95.80972537,191.6194507,320.0446963
180.7186578,211.7984167,95.80972537,191.6194507,320.0446963
180.7186578,211.7984167,95.80972537,191.6194507,320.0446963
180.7186578,211.7984167,95.80972537,191.6194507,320.0446963
180.7088814,211.8311952,95.80451557,191.6090311,320.0377332
180.7088814,211.8311952,95.80451557,191.6090311,320.0377332
180.7088814,211.8311952,95.80451557,191.6090311,320.0377332
180.7088814,211.8311952,95.80451557,191.6090311,320.0377332
180.7060054,211.8562201,95.79965408,191.5993082,320.0306776
180.7060054,211.8562201,95.79965408,191.5993082,320.0306776
180.7060054,211.8562201,95.79965408,191.5993082,320.0306776
180.7060054,211.8562201,95.79965408,191.5993082,320.0306776
180.7060054,211.8562201,95.79965408,191.5993082,320.0306776
180.6691534,211.9127367,95.79543348,191.590867,320.023552
180.6691534,211.9127367,95.79543348,191.590867,320.023552
180.6691534,211.9127367,95.79543348,191.590867,320.023552
180.6691534,211.9127367,95.79543348,191.590867,320.023552
180.6691534,211.9127367,95.79543348,191.590867,320.023552
180.6400068,211.9600883,95.79175295,191.5835059,320.0163749
180.6400068,211.9600883,95.79175295,191.5835059,320.0163749
180.6400068,211.9600883,95.79175295,191.5835059,320.0163749
180.6400068,211.9600883,95.79175295,191.5835059,320.0163749
180.6400068,211.9600883,95.79175295,191.5835059,320.0163749
180.6197423,211.9974279,95.78850573,191.5770115,320.0091613
180.6197423,211.9974279,95.78850573,191.5770115,320.0091613
180.6197423,211.9974279,95.78850573,191.5770115,320.0091613
180.6197423,211.9974279,95.78850573,191.5770115,320.0091613
180.6197423,211.9974279,95.78850573,191.5770115,320.0091613
180.6001964,212.0328439,95.78566436,191.5713287,320.0019252
180.6001964,212.0328439,95.78566436,191.5713287,320.0019252
180.6001964,212.0328439,95.78566436,191.5713287,320.0019252
180.6001964,212.0328439,95.78566436,191.5713287,320.0019252
180.5734871,212.0739257,95.78327423,191.5665485,319.9946817
180.5734871,212.0739257,95.78327423,191.5665485,319.9946817
180.5734871,212.0739257,95.78327423,191.5665485,319.9946817
180.5734871,212.0739257,95.78327423,191.5665485,319.9946817
180.5734871,212.0739257,95.78327423,191.5665485,319.9946817
180.5142808,212.1446968,95.78160857,191.5632171,319.9874552
180.5142808,212.1446968,95.78160857,191.5632171,319.9874552
180.5142808,212.1446968,95.78160857,191.5632171,319.9874552
180.5142808,212.1446968,95.78160857,191.5632171,319.9874552
180.5142808,212.1446968,95.78160857,191.5632171,319.9874552
180.4254361,212.2415976,95.78090094,191.5618019,319.9802774
180.4254361,212.2415976,95.78090094,191.5618019,319.9802774
180.4254361,212.2415976,95.78090094,191.5618019,319.9802774
180.4254361,212.2415976,95.78090094,191.5618019,319.9802774
180.4254361,212.2415976,95.78090094,191.5618019,319.9802774
180.346086,212.3265924,95.78101772,191.5620354,319.9731752
180.346086,212.3265924,95.78101772,191.5620354,319.9731752
180.346086,212.3265924,95.78101772,191.5620354,319.9731752
180.346086,212.3265924,95.78101772,191.5620354,319.9731752
180.346086,212.3265924,95.78101772,191.5620354,319.9731752
180.2767128,212.3995851,95.7818272,191.5636544,319.966171
180.2767128,212.3995851,95.7818272,191.5636544,319.966171
180.2767128,212.3995851,95.7818272,191.5636544,319.966171
180.2767128,212.3995851,95.7818272,191.5636544,319.966171
180.1954014,212.48184,95.78340298,191.566806,319.9592894
180.1954014,212.48184,95.78340298,191.566806,319.9592894
180.1954014,212.48184,95.78340298,191.566806,319.9592894
180.1954014,212.48184,95.78340298,191.566806,319.9592894
180.1954014,212.48184,95.78340298,191.566806,319.9592894
180.1129311,212.5628385,95.7857169,191.5714338,319.9525537
180.1129311,212.5628385,95.7857169,191.5714338,319.9525537
180.1129311,212.5628385,95.7857169,191.5714338,319.9525537
180.1129311,212.5628385,95.7857169,191.5714338,319.9525537
180.1129311,212.5628385,95.7857169,191.5714338,319.9525537
180.0422427,212.6302996,95.78862446,191.5772489,319.9459823
180.0422427,212.6302996,95.78862446,191.5772489,319.9459823
180.0422427,212.6302996,95.78862446,191.5772489,319.9459823
180.0422427,212.6302996,95.78862446,191.5772489,319.9459823
180.0422427,212.6302996,95.78862446,191.5772489,319.9459823
179.9839134,212.6840768,95.7919828,191.5839656,319.9395886
179.9839134,212.6840768,95.7919828,191.5839656,319.9395886
179.9839134,212.6840768,95.7919828,191.5839656,319.9395886
179.9839134,212.6840768,95.7919828,191.5839656,319.9395886
179.9839134,212.6840768,95.7919828,191.5839656,319.9395886
179.9294245,212.7326989,95.79573331,191.5914666,319.9333838
179.9294245,212.7326989,95.79573331,191.5914666,319.9333838
179.9294245,212.7326989,95.79573331,191.5914666,319.9333838
179.9294245,212.7326989,95.79573331,191.5914666,319.9333838
179.8735045,212.7813544,95.79986803,191.5997361,319.9273789
179.8735045,212.7813544,95.79986803,191.5997361,319.9273789
179.8735045,212.7813544,95.79986803,191.5997361,319.9273789
179.8735045,212.7813544,95.79986803,191.5997361,319.9273789
179.8735045,212.7813544,95.79986803,191.5997361,319.9273789
179.738251,212.9043236,95.8050866,191.6101732,319.921608
179.738251,212.9043236,95.8050866,191.6101732,319.921608
179.738251,212.9043236,95.8050866,191.6101732,319.921608
179.738251,212.9043236,95.8050866,191.6101732,319.921608
179.738251,212.9043236,95.8050866,191.6101732,319.921608
179.5767186,213.0489326,95.81157222,191.6231444,319.916111
179.5767186,213.0489326,95.81157222,191.6231444,319.916111
179.5767186,213.0489326,95.81157222,191.6231444,319.916111
179.5767186,213.0489326,95.81157222,191.6231444,319.916111
179.5767186,213.0489326,95.81157222,191.6231444,319.916111
179.4214884,213.1835678,95.81920317,191.6384063,319.9109233
